start_jid,end_jid,sfzh,hcbc
36166,540003862,654221198208221974,A567
13922,540003862,620321198302097582,A567
14583,540003862,450330196201296449,A567
87434,440006290,530629199512056594,G116
9548,440006290,520326199403285905,G116
34676,440006290,513222193301085868,G116
32288,440006290,431121194612115041,G116
56665,440006290,469026195802013576,G116
87434,940007135,530629199512056594,H932
42965,940007135,210204195505308472,H932
24166,940007135,34032319910411111X,H932
57017,940007135,361028197909288351,H932
79078,940007135,43038219640302871X,H932
22610,540008721,45012619340217385X,S591
62319,540008721,141122197306067476,S591
75579,540008721,150981198708089706,S591
11889,540008721,621226198602165046,S591
75857,540008721,360702197102243631,S591
22610,340000598,45012619340217385X,N515
66243,340000598,370681198804060537,N515
9835,340000598,370683195807217535,N515
81276,340000598,610403199510044835,N515
19518,340000598,340825194512123520,N515
22610,440008414,45012619340217385X,Y391
46052,440008414,420703197110058471,Y391
72624,440008414,441602198008265199,Y391
7756,440008414,320924195202062558,Y391
42034,440008414,441203197105157851,Y391
46382,540007961,340501199705130642,N810
63479,540007961,120111193110258340,N810
33509,540007961,65282419461022311X,N810
44003,540007961,430600196509211821,N810
22566,540007961,230305196901068597,N810
46382,640006481,340501199705130642,Y585
91419,640006481,370105196402206051,Y585
61689,640006481,511123195306109193,Y585
34691,640006481,140581195112170178,Y585
89585,640006481,360730196607266573,Y585
72968,540001610,540101193707273186,R699
87860,540001610,610824197407024849,R699
19909,540001610,320405200006012489,R699
79078,540001610,43038219640302871X,R699
84109,540001610,610722198506109211,R699
72968,940002011,540101193707273186,K588
28411,940002011,220523199107082020,K588
5423,940002011,14112719510812839X,K588
26132,940002011,410928194310260394,K588
82707,940002011,330824198210254939,K588
72968,140002850,540101193707273186,T403
67663,140002850,220211197505208097,T403
75354,140002850,410581198007223783,T403
44271,140002850,370181198512264020,T403
7326,140002850,65010119720420000X,T403
85419,440004246,410122200105188991,K802
99942,440004246,420800193805045421,K802
38017,440004246,370000198310298106,K802
92799,440004246,610581195005170562,K802
57615,440004246,321301194801285306,K802
85419,240009429,410122200105188991,R522
43196,240009429,350322199012294065,R522
83378,240009429,130304193005152228,R522
86206,240009429,21142119371103191X,R522
14283,240009429,130428194206231038,R522
85419,240004780,410122200105188991,N369
85340,240004780,450332195508123620,N369
36169,240004780,430203198611052632,N369
55925,240004780,450423196403285440,N369
81073,240004780,441424195509202165,N369
85419,340003124,410122200105188991,L774
77779,340003124,220112197308059214,L774
95515,340003124,620702194907033033,L774
54028,340003124,360111198806282266,L774
95624,340003124,430382195108126857,L774
85419,340005106,410122200105188991,G202
18366,340005106,341001193107316283,G202
31544,340005106,220500193108294859,G202
97391,340005106,141001197601167990,G202
62819,340005106,210402194110176878,G202
63566,740006054,11010019911215172X,G894
82081,740006054,522700193506309693,G894
43166,740006054,620623195104275689,G894
43331,740006054,210902197108132236,G894
41714,740006054,621201199212066015,G894
35696,940003432,610724196806293894,S576
41989,940003432,510504197608072235,S576
77007,940003432,420200193108144181,S576
53417,940003432,451229199805284362,S576
48654,940003432,420702198209052297,S576
35696,140005945,610724196806293894,S255
65325,140005945,411222200101290258,S255
46517,140005945,350502194807305250,S255
84880,140005945,510725199905273932,S255
19581,140005945,210122197405034060,S255
35696,440000599,610724196806293894,S306
65214,440000599,150223198810171237,S306
16130,440000599,620200194507015557,S306
45061,440000599,510723193804069721,S306
59739,440000599,54222419570304343X,S306
35696,840000915,610724196806293894,Z896
89766,840000915,371427195911160865,Z896
25551,840000915,441200199108193866,Z896
35999,840000915,130821199611056237,Z896
16285,840000915,610624193207137911,Z896
98062,740001909,370827195610076417,L628
3413,740001909,429005197311110734,L628
79621,740001909,513222197409158537,L628
29794,740001909,650102197107095056,L628
45300,740001909,371403196902142503,L628
98062,140004053,370827195610076417,Z500
95736,140004053,441821193005300726,Z500
76991,140004053,422827198110123176,Z500
28501,140004053,421121194209207032,Z500
41406,140004053,411001193205184956,Z500
98062,940000632,370827195610076417,G723
84316,940000632,653001195705128665,G723
63556,940000632,320922195701222197,G723
81208,940000632,430981196404050210,G723
8258,940000632,230826195210143847,G723
98062,540005654,370827195610076417,E858
81329,540005654,650100196012213104,E858
46373,540005654,350625194903181251,E858
38785,540005654,620111197708116853,E858
11127,540005654,510903198604287618,E858
9497,840008911,350622197907313658,E477
68015,840008911,130632200005102815,E477
87284,840008911,130110195505076714,E477
76560,840008911,622900198911218792,E477
36993,840008911,330603194802176152,E477
9497,140007704,350622197907313658,G086
59769,140007704,441826199705029817,G086
94982,140007704,131102196204056969,G086
72722,140007704,150302197903134215,G086
72720,140007704,150105197008228870,G086
9497,240001321,350622197907313658,Y165
58788,240001321,411103195405099577,Y165
9452,240001321,220500199508226932,Y165
12762,240001321,32092419660314273X,Y165
34954,240001321,659001193504211768,Y165
9497,240002564,350622197907313658,A488
653,240002564,542521194307242843,A488
95681,240002564,510321196007309947,A488
58564,240002564,330602197006162021,A488
42325,240002564,410325197809185161,A488
33542,840001111,211121199105221052,H368
67752,840001111,341621195812046933,H368
99994,840001111,542127199306162584,H368
27377,840001111,130000197711098405,H368
41293,840001111,330784194906207842,H368
33542,340005246,211121199105221052,C489
92958,340005246,420981199308070280,C489
24454,340005246,411602195402276479,C489
68002,340005246,341821196608145411,C489
78973,340005246,542525198711139761,C489
33542,940005205,211121199105221052,R870
26008,940005205,150222193706281090,R870
25551,940005205,441200199108193866,R870
82375,940005205,530300193908137546,R870
968,940005205,130729199811044260,R870
97696,540005322,371521194901044679,K539
5227,540005322,230881193606261538,K539
51174,540005322,630221198012215647,K539
97531,540005322,41042119400313111X,K539
24092,540005322,330282198701110412,K539
97696,240003648,371521194901044679,C501
54291,240003648,623023198805017029,C501
54536,240003648,130131198712181061,C501
72157,240003648,451228197604191690,C501
69639,240003648,230102194507227810,C501
97696,240000927,371521194901044679,R735
95736,240000927,441821193005300726,R735
52633,240000927,211101199805288930,R735
83142,240000927,513425199908073692,R735
97457,240000927,430522196308111800,R735
66749,440000823,150202193702266277,C076
9135,440000823,430405194512296653,C076
75597,440000823,150205197102210808,C076
64945,440000823,37172819620102708X,C076
41077,440000823,652822196104152247,C076
38137,940003371,520382193105088106,R377
25633,940003371,532901195610302481,R377
76138,940003371,430424199509239473,R377
42012,940003371,210402196706059815,R377
23367,940003371,410611198201251549,R377
38137,540006240,520382193105088106,D320
1544,540006240,610928196308186945,D320
54347,540006240,431081196203075907,D320
46133,540006240,610582194412198564,D320
65439,540006240,230406193701317454,D320
38137,140007270,520382193105088106,K572
85552,140007270,532626197003281535,K572
41118,140007270,350400197609113632,K572
85678,140007270,13102819981221650X,K572
19909,140007270,320405200006012489,K572
38137,940008597,520382193105088106,L438
69974,940008597,420527198104065282,L438
77811,940008597,420104194410230325,L438
1253,940008597,410728199006038918,L438
8801,940008597,371000199005067227,L438
58788,140009057,411103195405099577,A724
94447,140009057,65230219460907596X,A724
67752,140009057,341621195812046933,A724
93141,140009057,510521197112063681,A724
63556,140009057,320922195701222197,A724
53345,940006740,37132719901010982X,E233
7519,940006740,500100195108229322,E233
5760,940006740,653200198409231770,E233
72791,940006740,53042219911130511X,E233
72749,940006740,511602196603160446,E233
53345,740006188,37132719901010982X,Y722
5784,740006188,310112193903279231,Y722
43300,740006188,610625199902012655,Y722
31908,740006188,210604197812286016,Y722
45538,740006188,520525199607162282,Y722
53345,840001135,37132719901010982X,C736
81430,840001135,610601197012105286,C736
97620,840001135,330602199701305062,C736
23945,840001135,421000193504118946,C736
18152,840001135,411201197003033948,C736
46565,940002019,211321194906190020,T080
7911,940002019,420702200009251101,T080
52250,940002019,511623193610182940,T080
7443,940002019,341023196405192268,T080
33520,940002019,350723197101015450,T080
46565,440000122,211321194906190020,Y144
88579,440000122,542423197508317945,Y144
66484,440000122,542500197206079946,Y144
59735,440000122,210903193906171764,Y144
15160,440000122,140927199304162262,Y144
46565,740000516,211321194906190020,Y259
87870,740000516,12011219521026089X,Y259
55386,740000516,230227193304267044,Y259
48734,740000516,430405196409204748,Y259
72722,740000516,150302197903134215,Y259
46565,540006410,211321194906190020,L233
38487,540006410,120111198501242461,L233
150,540006410,370681195909284568,L233
8949,540006410,140501197910073732,L233
26795,540006410,411200195705091848,L233
12054,140003150,211282196705200620,E394
23964,140003150,140925197410315195,E394
52673,140003150,360923194711034068,E394
21506,140003150,511001193703124124,E394
94874,140003150,230129198103165084,E394
12054,440009859,211282196705200620,T997
33591,440009859,152529198208148735,T997
49213,440009859,150222199211301288,T997
14345,440009859,450502198905015582,T997
63008,440009859,50023719970731631X,T997
12054,140001693,211282196705200620,N620
85340,140001693,450332195508123620,N620
99942,140001693,420800193805045421,N620
11599,140001693,152530196105041966,N620
81276,140001693,610403199510044835,N620
54426,540005096,230521193903175094,S137
91961,540005096,230183194503238174,S137
945,540005096,140223194901098282,S137
43025,540005096,511402199405306697,S137
27895,540005096,522324193906068883,S137
54426,640006869,230521193903175094,L756
86265,640006869,511421195502197120,L756
28702,640006869,220301197603293849,L756
41406,640006869,411001193205184956,L756
55735,640006869,130431193703248563,L756
54426,140000225,230521193903175094,H172
96584,140000225,371603196511011742,H172
17586,140000225,445322193207033331,H172
45730,140000225,654322196709243541,H172
92683,140000225,421221193710108880,H172
54426,340000614,230521193903175094,H173
15599,340000614,61072919601130810X,H173
442,340000614,360923196801061229,H173
44234,340000614,230223196504064290,H173
22935,340000614,230227193103106543,H173
26008,240002529,150222193706281090,A704
68015,240002529,130632200005102815,A704
23527,240002529,360301199405137722,A704
68261,240002529,340223198804072107,A704
83298,240002529,141029198608178765,A704
26008,940001033,150222193706281090,K599
31239,940001033,540126193909111481,K599
51857,940001033,450481198510265472,K599
37728,940001033,630102193802180381,K599
48734,940001033,430405196409204748,K599
24731,240006780,371625195412025659,C310
67462,240006780,421100193505023311,C310
9742,240006780,230405194011309164,C310
41269,240006780,140222199709182798,C310
81438,240006780,440514194401077873,C310
24731,640001676,371625195412025659,Z312
94964,640001676,420301199312264075,Z312
76277,640001676,513425196707065414,Z312
8801,640001676,371000199005067227,Z312
51973,640001676,310106199712304019,Z312
24731,440003064,371625195412025659,E186
65052,440003064,130728196312149826,E186
51000,440003064,230524198204095978,E186
87490,440003064,420302193005283005,E186
34592,440003064,140829193407179550,E186
24731,540004301,371625195412025659,Z170
78675,540004301,442000199103228206,Z170
92772,540004301,150428195111020244,Z170
38017,540004301,370000198310298106,Z170
34066,540004301,510922193711025126,Z170
78675,440008229,442000199103228206,S443
15030,440008229,320402193404092929,S443
59813,440008229,370521196205031637,S443
48926,440008229,130535198512046727,S443
68050,440008229,621201194606286587,S443
78675,440005284,442000199103228206,A293
46790,440005284,513328198303115203,A293
66537,440005284,610901194007256832,A293
92653,440005284,513330193105102347,A293
188,440005284,440704193612027394,A293
78675,740005668,442000199103228206,S529
2100,740005668,230803196411109071,S529
77006,740005668,350784193109143697,S529
25852,740005668,360105197207194422,S529
