jid,sfzh,xm,gj,address
61434,140122197204161428,李杨,利比亚,湖北省哈尔滨县新城兴安盟街a座
71435,640121197607117044,李利,白俄罗斯,河北省慧市沙湾李路x座
51436,440703199207246674,丁楠,巴拉圭,安徽省太原市普陀杨路n座
11437,330501200106271770,柯小红,马约特岛,内蒙古自治区楠市房山拉萨街V座
81438,440514194401077873,郭峰,佛得角,福建省桂芳市涪城冯街M座
81439,230100197105189277,周宇,老挝,上海市郑州县崇文胡街Z座
21440,360722194906167736,李帅,马拉维,云南省乌鲁木齐县长寿梧州街t座
31441,230109194107114299,高春梅,以色列,黑龙江省香港市大东合山路e座
11442,520521193503198835,汪建国,格陵兰岛,浙江省关岭县双滦张街U座
61443,65282319650519708X,杨红梅,印度,浙江省芳县六枝特李路h座
21444,150902195804021809,林桂芝,印度尼西亚,云南省海口县兴山武汉街I座
21445,422826193306197370,陈勇,巴拿马,湖南省银川县蓟州嘉禾街o座
21446,530101196701286017,李林,纽埃岛,辽宁省欣市徐汇海口街B座
71447,330703195802259150,阎浩,乌拉圭,吉林省嘉禾县丰都昆明街R座
91448,370406195612125338,乔桂芳,刚果,香港特别行政区重庆市龙潭刘路J座
41449,542200193905316504,吕刚,波多黎各,西藏自治区柳州市蓟州太原路H座
41450,360722199302116148,苗淑珍,南非,西藏自治区丹市浔阳龙街T座
61451,511822197602145915,陈欢,莱索托,甘肃省鹏县牧野马路I座
51452,431001199908292006,罗博,瓦努阿图,甘肃省文县涪城陈街t座
51453,440512195302190362,万桂花,波斯尼亚和黑塞哥维那,安徽省超县永川张家港街y座
91454,130601197301274196,王鑫,秘鲁,广西壮族自治区丽华县沈北新黄街g座
91455,230710193810134076,彭琳,古巴,香港特别行政区玉珍市合川齐齐哈尔路G座
81456,330382199509131352,赵丹丹,索马里,上海市广州市怀柔福州路Y座
21457,211400198705229779,刘桂兰,丹麦,新疆维吾尔自治区丽娟县魏都嘉禾街L座
11458,450329198810047724,吴林,卢旺达,海南省淑珍县丰都徐街z座
31459,210604195102275815,吴杨,阿鲁巴岛,安徽省玉梅市长寿冉路s座
31460,511112199304149705,孙军,韩国,湖北省佛山县花溪林街M座
51461,13070019430608643X,张建军,托克劳群岛,陕西省永安县沈北新太原路r座
61462,330783194712318222,鲍利,几内亚,山西省玉英县龙潭南京路G座
31463,140800199311180359,赖燕,瓦努阿图,海南省合山市长寿汕尾路U座
61464,150100199903190765,杨琴,厄瓜多尔,陕西省荣县海港石街D座
91465,360828197611097467,卢柳,莱索托,河北省哈尔滨县徐汇罗街c座
11466,330304194302052153,杜龙,圣赫勒拿,江西省合山县魏都马路X座
71467,420503197304186307,柯兰英,圣文森特岛,新疆维吾尔自治区石家庄市滨城郑州路V座
51468,310120196511282793,陈丽,菲律宾,云南省桂荣市城东李街u座
61469,610527198601311929,邵亮,苏丹,新疆维吾尔自治区玉市双滦拉萨路v座
31470,210727198505195741,吴莉,拉脱维亚,台湾省澳门县新城海口街n座
31471,511001194809279807,丁柳,贝宁,西藏自治区明县沙市管路b座
91472,620700197910011813,蓝艳,扎伊尔,甘肃省畅市吉区孙街Z座
41473,430201196205045689,周丽丽,尼加拉瓜,台湾省汕尾县南湖东莞路V座
61474,533103194211137293,龙建平,不丹,江苏省龙市徐汇刘街M座
11475,610401196804238209,童桂芝,新加坡,湖南省海门县平山韩路E座
81476,450801194310015219,吴龙,纽埃岛,北京市华县高港莫路O座
21477,540224197207199758,孟玲,西萨摩亚,河北省呼和浩特县萧山潮州路d座
11478,411528199002231833,李岩,特立尼达和多巴哥,陕西省北京县六枝特林路z座
11479,421181194204260850,刘娟,南斯拉夫,上海市乌鲁木齐县普陀蔡路Q座
71480,13043119731212609X,刘洋,开曼群岛,山东省杭州市江北淮安街y座
41481,65402219440415768X,朱梅,乍得,海南省巢湖市大东胡路z座
11482,510504198710199181,陈洁,马提尼克,贵州省宜都市大兴马街j座
81483,52030319761128177X,张红霞,约旦,安徽省柳州市清城福州路g座
81484,431127197102089762,刘玉兰,阿拉斯加,海南省沈阳县永川邯郸路r座
81485,422802198309046799,胡淑兰,意大利,青海省霞市西夏陈路j座
31486,210123199702040833,陆秀荣,萨尔瓦多,河北省广州县友好卢路V座
51487,140122198708231463,邓玉梅,梵蒂冈,广东省永安县山亭沈阳街b座
91488,410201198511270409,傅峰,法国,北京市海燕市南长兰州路d座
61489,421381198507195805,江丽丽,捷克,云南省辉市浔阳呼和浩特路P座
81490,510106193501056238,金春梅,新西兰,辽宁省辛集县江北武汉路s座
41491,430921198212252494,田楠,桑给巴尔,甘肃省汕尾县华龙翟路W座
91492,350429198304020889,田云,保加利亚,广西壮族自治区西宁县普陀张路C座
71493,654321197111183589,徐秀英,墨西哥,新疆维吾尔自治区贵阳市徐汇沈阳街r座
91494,340504194005203915,刘玉,英国,云南省琳市怀柔梁街O座
11495,210921197207260646,刘丽华,科科斯岛,台湾省玉英县南溪裴街p座
91496,140402194806183031,刘秀华,阿鲁巴岛,陕西省澳门市和平六安路i座
71497,510522199705200157,车艳,斯洛文尼亚,安徽省桂兰市城东李路X座
21498,140302197109010766,何洋,巴林,安徽省鑫市怀柔王路s座
31499,445222193308223921,刘桂香,土库曼斯坦,山东省阳县长寿甘路a座
41500,421000196701208389,史波,马提尼克,福建省南昌市长寿台北路x座
31501,371312195401190853,陈平,利比里亚,西藏自治区武汉市崇文六盘水街k座
61502,610104197002142851,林雪,印度,广东省玉梅县安次澳门街m座
21503,632625193112152491,罗成,秘鲁,宁夏回族自治区惠州县沙市罗路e座
91504,522723198802013560,侯俊,蒙特塞拉特岛,福建省桂荣市沙市杭州路i座
81505,141123199007089005,陈彬,安圭拉岛英,广东省飞县双滦福州街n座
21506,511001193703124124,刘芳,古巴,安徽省杭州市东丽贺路M座
21507,469022199905221557,楼红霞,扎伊尔,陕西省昆明县山亭郑州街Y座
11508,440700198601259314,张峰,马其顿,四川省平市南长沈阳街w座
41509,460201194412154665,曹文,吉尔吉斯斯坦,香港特别行政区惠州县淄川贵阳路f座
71510,130432198104235858,李燕,维尔京群岛,广西壮族自治区玉市永川郑州街S座
91511,341002194012226024,姚佳,意大利,上海市佛山县长寿苗街c座
81512,450201199908135127,马桂芳,圣文森特岛,广东省南昌市海港侯街t座
91513,331024195602110428,唐玉兰,马绍尔群岛,上海市六安县蓟州卞街X座
91514,420901199307271150,唐利,纽埃岛,江苏省海门市蓟州广州路G座
81515,350481196909197667,陈欣,多哥,澳门特别行政区玲县永川范路K座
81516,230227194209131864,郑玉兰,斐济,辽宁省帅县兴山吴街g座
11517,512001197805309399,常婷,阿尔巴尼亚,北京市秀兰市大东梧州路b座
81518,210212196410130522,李玉梅,津巴布韦,新疆维吾尔自治区洋市牧野张路W座
51519,410221198304225838,迟刚,肯尼亚,青海省俊县吉区六安路s座
31520,320582198810247228,查建军,摩尔多瓦,浙江省燕市怀柔佛山路r座
41521,130132196001246903,徐彬,几内亚比绍,安徽省晨市清浦武汉街C座
11522,32068419930810219X,张柳,圣克里斯托弗和尼维斯,江苏省秀梅县朝阳辽阳街n座
41523,230403194609226248,范敏,新喀里多尼亚群岛,澳门特别行政区浩市沈河成都路R座
91524,511923196708248207,王秀兰,利比里亚,广东省浩市静安王路O座
91525,211004194202159495,冯建军,南非,湖北省丽娟市新城刘路p座
41526,410404196401019097,王秀芳,爱沙尼亚,北京市芳市沙湾阜新街f座
51527,13082319660225656X,黄秀梅,菲律宾,天津市利市龙潭长沙街W座
31528,220881197008055642,宋兰英,安提瓜和巴布达,北京市齐齐哈尔县东城西安街L座
91529,62122519450822237X,阳静,塔吉克斯坦,宁夏回族自治区彬市普陀沈路v座
61530,410327199508151613,张楠,吉布提,山西省郑州市南湖张路c座
41531,43100319590913969X,赵芳,玻利维亚,北京市荆门县吉区上海路V座
81532,370826197001015216,王桂兰,阿鲁巴岛,湖南省杨县梁平王路O座
41533,220401194108143204,袁桂珍,摩尔多瓦,山东省俊县清浦杨街p座
21534,130126194905130368,左秀华,冈比亚,浙江省邯郸市吉区昆明街Z座
21535,530823198212300872,徐文,基里巴斯,山西省淑英县崇文王路j座
51536,341203197110175620,姚楠,加纳,浙江省丽娟县清河兴安盟路I座
31537,510105196303172227,范晶,纽埃岛,上海市芳县永川林路d座
91538,542121195010069827,祝宁,匈牙利,山东省淑华县黄浦陈街g座
61539,340701198404115082,李文,开曼群岛,内蒙古自治区秀珍市江北成都街F座
71540,620302199206238555,魏峰,福克兰群岛,北京市巢湖县山亭金路Q座
71541,652100199009185769,王霞,赞比亚,广西壮族自治区天津县崇文谢路S座
91542,330104195502237308,梁岩,多米尼加共和国,上海市洋县龙潭东莞路Z座
51543,21012319460504168X,王杨,柬埔塞,吉林省桂英县南溪宋路F座
31544,220500193108294859,陈婷婷,圣马力诺,内蒙古自治区昆明市和平佛山路R座
11545,610721197608025958,牛建华,乌兹别克斯坦,辽宁省彬市普陀佛山街U座
81546,220600199409227089,邱丽娟,委内瑞拉,河南省华县崇文大冶街V座
51547,231121195205174885,杨宇,澳大利亚,四川省太原市花溪贵阳路n座
71548,421081197909074917,陈斌,荷属安的列斯群岛,天津市辉县崇文合山街X座
71549,52042119531122094X,岳磊,埃塞俄比亚,内蒙古自治区玉珍市安次马路N座
91550,350800199811224070,李柳,纳米比亚,黑龙江省金凤县丰都阜新路A座
51551,411422196203281119,纪军,泰国,台湾省南昌市双滦海门路G座
31552,451024197312190964,刘玉华,梵蒂冈,广东省兰州县大兴大冶路J座
61553,35030019470710989X,荣丽丽,西班牙,宁夏回族自治区凯市永川银川街R座
31554,530922198507180256,王丽丽,委内瑞拉,四川省旭县吉区合肥街a座
81555,361102196501309304,刘建华,菲律宾,吉林省台北市大兴汕尾路N座
91556,130702197012282458,李婷婷,约旦,四川省巢湖县黄浦杨路n座
31557,522636196809195595,王芳,加那利群岛,黑龙江省杭州县沈河王街k座
31558,360424200108279439,曹冬梅,安哥拉,安徽省丹县长寿段路S座
21559,211221199111031242,丁洋,也门,山西省宁德县双滦陈路i座
31560,420381197202108787,慕瑞,几内亚,吉林省佳市金平张路J座
71561,21068119360723094X,韩红霞,巴基斯坦,湖南省海燕市西夏汕尾街G座
81562,430603199408309603,严峰,赞比亚,宁夏回族自治区建军县吉区佛山街O座
41563,320114199505290816,喻婷婷,拉脱维亚,河南省台北县孝南田路Q座
81564,130430194809077959,李刚,密克罗尼西亚,广东省玉华县沈北新张街X座
61565,130322193309271798,徐欢,荷属安的列斯群岛,江苏省兰州县永川通辽路x座
21566,230307195111207853,林欢,安提瓜和巴布达,天津市西宁县沙市北京路j座
31567,131102195412111075,易辉,瑞士,浙江省东莞市孝南永安街c座
31568,659004198003087625,蔡丽华,立陶宛,海南省北京市东丽吴路V座
51569,141081197002227199,王琴,卡塔尔,西藏自治区东莞市沙湾辽阳街Y座
11570,654223199201030646,王强,卢森堡,河南省荆门市静安曾路d座
61571,532331197601100399,万平,越南,青海省华市门头沟朱街c座
11572,621125195311292541,何红,斯洛伐克,河南省香港县大东六安路F座
91573,511424193804091233,王红梅,卢旺达,福建省文市锡山高街a座
51574,510503196709080209,宋鑫,梵蒂冈,台湾省沈阳县山亭佛山街r座
41575,230705198706046318,顾杨,拉脱维亚,吉林省岩县东丽蔡路l座
91576,320201199205134735,易婷婷,阿鲁巴岛,香港特别行政区张家港市东丽嘉禾街L座
21577,44522219500630213X,秦晨,斯威士兰,新疆维吾尔自治区香港县萧山长沙街K座
41578,441203197801270620,黄秀芳,卢旺达,四川省合山县涪城荆门街B座
61579,610625196301176933,宋平,吉布提,甘肃省惠州县清浦哈尔滨街t座
91580,410506196902078886,刘军,突尼斯,重庆市马鞍山市魏都沈阳路o座
71581,320111196605053209,贺丽,孟加拉国,重庆市沈阳市高港王街D座
21582,420103199005204031,何龙,德国,新疆维吾尔自治区坤市安次大冶路V座
61583,62052319671201959X,陈志强,克罗地亚,吉林省六安县龙潭马鞍山街M座
71584,120104197605161297,何柳,瑞士,湖南省洁市静安沈路l座
41585,33068319330519375X,李荣,索马里,湖南省太原市魏都喻街Y座
91586,431225198205256233,韩桂芝,阿鲁巴岛,四川省辛集市山亭哈尔滨路F座
31587,411224195512168395,龚丹,开曼群岛,黑龙江省艳市沙市徐路i座
31588,350305196606162617,朱凤英,巴巴多斯,四川省马鞍山市永川王路g座
31589,510822199008316847,龚静,阿尔及利亚,云南省天津县清河马路g座
91590,130727193003250488,张桂珍,巴哈马国,山东省海燕市永川李路Q座
61591,210603198804157108,王金凤,哥伦比亚,云南省沈阳市永川郑州街M座
31592,360200197801110272,王丹丹,夏威夷,海南省佛山市高坪徐路r座
11593,522728194511121792,叶博,阿曼,上海市荆门县白云南昌路l座
51594,331022197010207038,樊博,西撒哈拉,海南省张家港市山亭刘路H座
61595,350601193804220555,王淑兰,葡萄牙,上海市郑州市永川胡路E座
91596,371700196801241315,史红,尼日尔,湖北省丹市璧山常路m座
51597,520422196306255348,段玉华,伊郎,河北省重庆县新城宁德街z座
31598,130133196307257230,吴柳,孟加拉国,湖北省潜江市永川江路C座
11599,152530196105041966,刘莉,阿曼,上海市阳市翔安姚街k座
91600,350722197206216199,孔军,圣文森特岛,山西省华县沈北新王街A座
71601,411403199804020023,顾畅,帕劳,安徽省明县淄川苏街e座
21602,210882194310028048,贾勇,马提尼克,河北省利市东丽陈街v座
71603,450700194311031219,谭杨,澳大利亚,甘肃省峰县白云段街V座
61604,310109196107153377,刘伟,尼泊尔,福建省欢市房山曹街u座
91605,150206198406178027,孙玉兰,以色列,广西壮族自治区兴安盟县静安林路l座
11606,41070319820214410X,张丽娟,多米尼加共和国,辽宁省金凤县秀英武路Q座
11607,610222194611299322,焦楠,特立尼达和多巴哥,山西省云县海陵应路B座
91608,210700197207024907,周娜,赞比亚,湖南省西安市吉区嘉禾路h座
51609,150722197503078178,郑杰,爱尔兰,湖北省红梅县璧山陆街E座
51610,530630199304111478,王婷,阿曼,辽宁省小红县沙市孙路N座
81611,130802197511104926,牛秀华,维尔京群岛和圣罗克伊,辽宁省飞县清河陈路Q座
11612,34020819811118476X,任春梅,智利,黑龙江省洋市花溪北京路P座
81613,320322197602129209,华宇,加纳,西藏自治区玉华市大兴太原街O座
51614,130700196601129278,林玉珍,图瓦卢,甘肃省呼和浩特市魏都潜江路L座
21615,210111197105176703,张桂花,尼日利亚,上海市兰英市清城李路A座
11616,530124194105226187,游玉英,南斯拉夫,宁夏回族自治区哈尔滨县平山季路R座
31617,431222196412242637,王秀云,科特迪瓦,重庆市淮安县清河辽阳路l座
21618,320412193711201681,萧俊,马拉维,四川省淮安县沈北新王路V座
41619,361001196205211853,刘勇,巴拿马,甘肃省太原县城东张街f座
