start_jid,end_jid,sfzh,hbh
8599,20008503,441300193009181702,MU202
8477,20008503,340111197205219204,MU202
1170,20008582,320282198008029323,TV472
86,20008582,141130199201121893,TV472
4934,20008582,140212197801289983,TV472
7882,20008582,35052619600625609X,TV472
7850,20008582,610113193203012138,TV472
3659,20008582,14030119521016385X,TV472
253,20008582,422826198409277392,TV472
9511,20008582,371300197807277506,TV472
770,20008582,431300199105243702,TV472
1085,20008582,410403200103078390,TV472
1170,20002403,320282198008029323,CZ763
8413,20002403,430821197412067947,CZ763
414,20002403,130202196512178209,CZ763
640,20002403,21042219460401310X,CZ763
7501,20002403,450923196910290145,CZ763
1170,20009987,320282198008029323,3U897
5613,20009987,53252319460721073X,3U897
4944,20009987,451021193004022582,3U897
7107,20009987,130803193611277929,3U897
1096,20009987,653129194512227111,3U897
1170,20000093,320282198008029323,3U796
9606,20000093,532524194010300878,3U796
2296,20000093,220322198511186313,3U796
1333,20000093,430723198812095906,3U796
7538,20000093,451226198508127316,3U796
3082,20000093,620122194412135786,3U796
2511,20000093,130107193308284402,3U796
2187,20000093,450500200002253464,3U796
5830,20000093,522630193003013332,3U796
6967,20000093,46902919420819257X,3U796
6117,20002773,430602193101139116,TV060
2525,20002773,360124196506028023,TV060
5481,20002773,53070019610815743X,TV060
3682,20002773,513422195109071706,TV060
6084,20002773,331127195102076977,TV060
6117,20007287,430602193101139116,MF454
8135,20007287,451227193710214433,MF454
598,20007287,511524196205224785,MF454
8650,20007287,533421196803179743,MF454
3230,20007287,320117199004210047,MF454
6117,20001248,430602193101139116,CA055
8441,20001248,510800194212227488,CA055
7908,20001248,130428200104267169,CA055
346,20001248,431129194412260763,CA055
1666,20001248,140110194201202600,CA055
256,20000732,231181193911288924,TV126
9196,20000732,450602193909050097,TV126
4569,20000732,621000195911033479,TV126
5677,20000732,542400197503047144,TV126
4068,20000732,411224194604233532,TV126
256,20002043,231181193911288924,CA388
546,20002043,511101197410251449,CA388
5929,20002043,210802196602179339,CA388
7015,20002043,44060719521024695X,CA388
3442,20002043,410611196512121312,CA388
256,20001994,231181193911288924,CZ771
6052,20001994,533123194109114509,CZ771
1432,20001994,510901193507095993,CZ771
4127,20001994,330800195807228413,CZ771
1048,20001994,340405195904105943,CZ771
4456,20001994,350921196505129191,CZ771
5715,20001994,361029194703280816,CZ771
1692,20001994,445303199504066883,CZ771
4011,20001994,150621198102028287,CZ771
2498,20001994,131002197312040082,CZ771
256,20002406,231181193911288924,MF246
2522,20002406,210922194010252565,MF246
2823,20002406,150726199101252318,MF246
4395,20002406,610626195411214947,MF246
6548,20002406,430524197809042900,MF246
256,20002312,231181193911288924,CJ101
4099,20002312,340701193607275059,CJ101
2022,20002312,411600197312200856,CJ101
6366,20002312,150524198912286775,CJ101
6452,20002312,451229197407243427,CJ101
9212,20003643,450327193603216809,MU469
8872,20003643,340101198406203534,MU469
7900,20003643,211005195002076880,MU469
5506,20003643,542400197003271377,MU469
8014,20003643,320202193804276769,MU469
9212,20002215,450327193603216809,3U510
5043,20002215,500238195506088611,3U510
3263,20002215,411001196912163939,3U510
5345,20002215,371581199707190137,3U510
6649,20002215,220282193608163335,3U510
9212,20008416,450327193603216809,MU819
6331,20008416,542523199803271673,MU819
8828,20008416,140603197403028230,MU819
7591,20008416,430702195906135256,MU819
1000,20008416,140928198504038452,MU819
9212,20007058,450327193603216809,CZ691
2250,20007058,533325196902162832,CZ691
6812,20007058,211282198401204023,CZ691
8888,20007058,370201199409128934,CZ691
9153,20007058,510182197209134029,CZ691
9212,20005741,450327193603216809,CA604
3692,20005741,330329193107128901,CA604
1262,20005741,410202195905154796,CA604
5612,20005741,450205193406172137,CA604
2253,20005741,520203196705121937,CA604
2414,20006765,320312197310279667,TV396
6496,20006765,35078319651230526X,TV396
1998,20006765,441401197704086002,TV396
3838,20006765,331102196605012876,TV396
7633,20006765,340403193911236472,TV396
2414,20007597,320312197310279667,CJ077
1054,20007597,500109196804122096,CJ077
4100,20007597,320401197610153448,CJ077
2131,20007597,532500197202275411,CJ077
4115,20007597,360724198004255471,CJ077
2414,20001644,320312197310279667,CZ290
77,20001644,371702194406108403,CZ290
8849,20001644,469021199705166868,CZ290
5261,20001644,520115200105305539,CZ290
8217,20001644,530723196405195664,CZ290
2414,20002705,320312197310279667,MU549
1866,20002705,421081193005064515,MU549
9085,20002705,451322198911226349,MU549
1230,20002705,150802193109280206,MU549
418,20002705,522625196306074266,MU549
2414,20002715,320312197310279667,CA151
100,20002715,370724193112247400,CA151
764,20002715,110229199605191509,CA151
2674,20002715,540223196304186624,CA151
1744,20002715,622923195906095936,CA151
6500,20008937,320311193111168775,3U960
9440,20008937,230227194001305597,3U960
8752,20008937,440111194306129240,3U960
3560,20008937,44130019770519517X,3U960
5987,20008937,150428193106106597,3U960
6500,20006070,320311193111168775,TV923
7825,20006070,350823198611050272,TV923
2745,20006070,421127196208270117,TV923
8066,20006070,421223196607223887,TV923
657,20006070,130733196911123725,TV923
699,20002971,53012719570906010X,CZ203
8763,20002971,520621196609101180,CZ203
6706,20002971,420921193407212527,CZ203
2880,20002971,410601199102267520,CZ203
2293,20002971,210224197801020208,CZ203
4849,20002971,371523196508229521,CZ203
8795,20002971,610827195603157358,CZ203
1899,20002971,511181193705102452,CZ203
3688,20002971,120102195910074518,CZ203
6597,20002971,500113199804133260,CZ203
699,20007356,53012719570906010X,3U976
2822,20007356,320581194801259345,3U976
2022,20007356,411600197312200856,3U976
9864,20007356,320700195107060501,3U976
9146,20007356,420111194508193116,3U976
699,20004643,53012719570906010X,MF227
3673,20004643,14041119680504676X,MF227
3895,20004643,42011519660819679X,MF227
5057,20004643,150601197402282965,MF227
3690,20004643,532504194004278533,MF227
699,20001749,53012719570906010X,CZ519
26,20001749,411001194411038946,CZ519
9443,20001749,140100196404013961,CZ519
4152,20001749,622926195912283801,CZ519
1547,20001749,130502195108233175,CZ519
699,20002144,53012719570906010X,CJ789
4407,20002144,231100196908308838,CJ789
112,20002144,530101197201301633,CJ789
6451,20002144,130727199810185149,CJ789
8086,20002144,130681196201036614,CJ789
9719,20008294,350303196802081555,CJ880
7162,20008294,130629198803037271,CJ880
5489,20008294,460202194004131591,CJ880
5542,20008294,320381194606242299,CJ880
8952,20008294,650109198506158498,CJ880
9719,20008554,350303196802081555,CZ600
3839,20008554,230407194703039751,CZ600
9587,20008554,210311194412249295,CZ600
2021,20008554,54023519321008686X,CZ600
7210,20008554,451122194308289389,CZ600
6462,20008554,340404193402098135,CZ600
6114,20008554,230700197503088466,CZ600
1000,20008554,140928198504038452,CZ600
61,20008554,140826196401094411,CZ600
9314,20008554,210321198406023063,CZ600
9719,20000874,350303196802081555,CZ430
4076,20000874,130630193005083524,CZ430
9527,20000874,420302199603294238,CZ430
3293,20000874,350501198804028173,CZ430
1606,20000874,430525194803041117,CZ430
7265,20000363,532325197412017644,MU904
3920,20000363,211011195512148175,MU904
1039,20000363,520422196906171076,MU904
5020,20000363,440700193501140436,MU904
8602,20000363,140525197612126622,MU904
7265,20001528,532325197412017644,3U072
7255,20001528,421124193303230495,3U072
1048,20001528,340405195904105943,3U072
4739,20001528,130283199508039902,3U072
8016,20001528,520327195010242849,3U072
5865,20000038,340321194107097928,3U652
7419,20000038,340000196906226336,3U652
920,20000038,420200199501243829,3U652
1140,20000038,341324199004014790,3U652
4141,20000038,542425197709065118,3U652
5865,20002479,340321194107097928,CJ389
2905,20002479,52263319700212568X,CJ389
534,20002479,623000195912044091,CJ389
6393,20002479,511922195706307989,CJ389
4219,20002479,232700195306272072,CJ389
5865,20006691,340321194107097928,MU103
4212,20006691,150627196703140214,MU103
1043,20006691,632623193809277013,MU103
1787,20006691,431322193207304968,MU103
8130,20006691,33018519850520591X,MU103
6548,20006691,430524197809042900,MU103
3195,20006691,530521195909301071,MU103
7719,20006691,211382196005087052,MU103
8677,20006691,140500196507148481,MU103
9594,20006691,430601199108143119,MU103
5865,20004241,340321194107097928,MU297
4508,20004241,131121198108160780,MU297
307,20004241,371427199609273226,MU297
3966,20004241,510503195608097357,MU297
105,20004241,431123199102140656,MU297
5865,20005644,340321194107097928,TV304
7982,20005644,210421198205141229,TV304
496,20005644,330000199808019511,TV304
2946,20005644,430301194007089070,TV304
83,20005644,210624199612125503,TV304
3377,20000744,430723198310055488,TV553
5935,20000744,360722194501195819,TV553
3487,20000744,540232196702086633,TV553
4853,20000744,130402199601200679,TV553
8795,20000744,610827195603157358,TV553
3377,20002930,430723198310055488,CA971
837,20002930,350600199311079291,CA971
7766,20002930,510800194607311166,CA971
1998,20002930,441401197704086002,CA971
5844,20002930,141025193005065923,CA971
3377,20005396,430723198310055488,CJ510
3338,20005396,450107196909035573,CJ510
3606,20005396,411503194211284958,CJ510
1637,20005396,652929194710036108,CJ510
5810,20005396,371100197402033940,CJ510
3377,20008210,430723198310055488,CJ998
7278,20008210,320800193603193107,CJ998
3641,20008210,513200198007283534,CJ998
89,20008210,150105194502268137,CJ998
7633,20008210,340403193911236472,CJ998
536,20008176,371625195811120004,CJ766
5373,20008176,410108195803099901,CJ766
1945,20008176,320582197109208912,CJ766
3481,20008176,411424195304226475,CJ766
4849,20008176,371523196508229521,CJ766
3885,20008176,431128195503069508,CJ766
7107,20008176,130803193611277929,CJ766
3539,20008176,520221198807208162,CJ766
7364,20008176,210500193507300695,CJ766
2379,20008176,130126193710123710,CJ766
536,20002890,371625195811120004,CJ408
4332,20002890,610632197802179065,CJ408
2181,20002890,41172819830528375X,CJ408
5330,20002890,371200193704235596,CJ408
470,20002890,410000195110158589,CJ408
536,20008710,371625195811120004,CA352
8549,20008710,611001199602152602,CA352
4760,20008710,520421195105302848,CA352
1430,20008710,421200195407015208,CA352
6723,20008710,360000194112183500,CA352
9141,20003530,441323194804139115,CJ423
8725,20003530,350628198904132715,CJ423
1231,20003530,410804197906106934,CJ423
9079,20003530,410700193204175100,CJ423
5345,20003530,371581199707190137,CJ423
9141,20006426,441323194804139115,3U624
6660,20006426,620502195909173981,3U624
8760,20006426,340603195006042803,3U624
9965,20006426,150922199706181554,3U624
3120,20006426,130630200003216824,3U624
9141,20008300,441323194804139115,TV948
7778,20008300,441721199106162766,TV948
9979,20008300,421202198407031159,TV948
5015,20008300,411721196705120657,TV948
5828,20008300,469006196404182592,TV948
9141,20004782,441323194804139115,3U096
6565,20004782,62040219721122172X,3U096
3831,20004782,130705199102039548,3U096
4193,20004782,220524197410182355,3U096
605,20004782,620403199409224649,3U096
9141,20001841,441323194804139115,CZ834
5002,20001841,320381194804236615,CZ834
1817,20001841,43312619920905373X,CZ834
9350,20001841,500108199005196897,CZ834
1921,20001841,62040019630706926X,CZ834
2212,20005879,130322196810306660,TV250
8173,20005879,360222195006214370,TV250
4685,20005879,420302196209275350,TV250
7850,20005879,610113193203012138,TV250
6202,20005879,130104196311155497,TV250
2212,20008595,130322196810306660,CJ143
294,20008595,120223196706225528,CJ143
2075,20008595,610403198111125027,CJ143
3884,20008595,350428193903212744,CJ143
2449,20008595,41150219850412356X,CJ143
2212,20008497,130322196810306660,CJ712
3722,20008497,445202198405137790,CJ712
2584,20008497,430900195106113778,CJ712
6936,20008497,310114195706114106,CJ712
7163,20008497,360728193712067802,CJ712
8212,20007326,230223194206256404,CJ131
7178,20007326,340104194104060794,CJ131
9887,20007326,654000198307182963,CJ131
3394,20007326,530124199504159180,CJ131
537,20007326,450921199704202571,CJ131
8212,20002477,230223194206256404,MU272
8562,20002477,450304196411256151,MU272
8041,20002477,410883196904219178,MU272
2634,20002477,211223199205116389,MU272
8246,20002477,222400198501116994,MU272
4266,20002477,440106193602114582,MU272
7259,20002477,350212198607205428,MU272
2460,20002477,371701196708191591,MU272
2610,20002477,371521197903131657,MU272
8561,20002477,430581199010085236,MU272
8212,20001063,230223194206256404,CJ577
6040,20001063,542623197809128559,CJ577
4871,20001063,411728195912249701,CJ577
216,20001063,340503196001278437,CJ577
7712,20001063,421022196505183493,CJ577
8212,20003271,230223194206256404,CZ872
7371,20003271,630122195303144786,CZ872
3891,20003271,141122197404154311,CZ872
2419,20003271,130524195211051861,CZ872
2310,20003271,150726194410201466,CZ872
8825,20005860,340800197912016659,MU788
8863,20005860,370481200107200919,MU788
3954,20005860,511523195505287162,MU788
2847,20005860,440601193712308519,MU788
2349,20005860,451025195806263390,MU788
8825,20008533,340800197912016659,3U478
1512,20008533,371311197310041388,3U478
775,20008533,371323199703282160,3U478
4187,20008533,520122194912152458,3U478
7327,20008533,450922197110317969,3U478
8825,20009227,340800197912016659,CZ100
1066,20009227,621202199909109392,CZ100
2926,20009227,410108198102145278,CZ100
157,20009227,410926196908208044,CZ100
203,20009227,621026198602242215,CZ100
9039,20009227,210604194808222016,CZ100
5722,20009227,530922196903067539,CZ100
2779,20009227,331101196212165859,CZ100
6900,20009227,23022319530603407X,CZ100
9908,20009227,360800194610038473,CZ100
8452,20006433,532531199507153777,CZ970
5540,20006433,130701195709150556,CZ970
5139,20006433,469023196903057653,CZ970
7210,20006433,451122194308289389,CZ970
4678,20006433,150627195508022517,CZ970
8452,20001822,532531199507153777,MU948
5323,20001822,430624194010318007,MU948
1613,20001822,350302195910211758,MU948
8940,20001822,610116196810194626,MU948
4118,20001822,652701199006262254,MU948
8452,20009434,532531199507153777,CJ542
7780,20009434,652300198905015238,CJ542
5543,20009434,211204193903202288,CJ542
7680,20009434,420106198511156620,CJ542
5244,20009434,430407194805048293,CJ542
8452,20000492,532531199507153777,CJ859
6331,20000492,542523199803271673,CJ859
5075,20000492,150221195906224501,CJ859
8441,20000492,510800194212227488,CJ859
6699,20000492,320700198003082566,CJ859
7778,20003960,441721199106162766,CJ563
459,20003960,350700199705169906,CJ563
8921,20003960,220403197910127275,CJ563
89,20003960,150105194502268137,CJ563
1064,20003960,450204196904048363,CJ563
9429,20007583,330182196811071667,CZ929
4781,20007583,320405194706178588,CZ929
6295,20007583,410221198407317217,CZ929
4183,20007583,610481199801147753,CZ929
6267,20007583,150523198707191404,CZ929
9429,20002699,330182196811071667,CA675
5447,20002699,610830196908219970,CA675
3513,20002699,430822197308248357,CA675
2627,20002699,610601198701064875,CA675
2694,20002699,320803195912160702,CA675
7348,20006365,430400197001078947,CA877
722,20006365,32031119681104219X,CA877
8509,20006365,350602197906126927,CA877
1920,20006365,211100196708170084,CA877
6281,20006365,210904196310123956,CA877
7348,20001598,430400197001078947,MF302
4721,20001598,620702197412079666,MF302
9623,20001598,51111219920731035X,MF302
3301,20001598,130705197907233779,MF302
5797,20001598,220112199107187999,MF302
