jid,phone,province,city
10003701,15528389031,广东省,俊县
10003702,13360274522,山西省,澳门县
10003703,13163513718,天津市,银川县
10003704,15773670013,重庆市,拉萨市
10003705,13319579962,内蒙古自治区,辉市
10003706,14544318048,宁夏回族自治区,玲市
10003707,13197641393,福建省,关岭县
10003708,13338329763,吉林省,燕县
10003709,14799012410,陕西省,柳州县
10003710,15780761452,山西省,兴安盟县
10003711,14779526553,河北省,阳县
10003712,15194960993,台湾省,志强县
10003713,15835996150,山东省,邯郸市
10003714,13156589723,江西省,惠州市
10003715,13484958479,重庆市,郑州县
10003716,13401309740,湖南省,鹏县
10003717,13447233544,海南省,海口县
10003718,13442318382,西藏自治区,小红县
10003719,15671869863,新疆维吾尔自治区,健市
10003720,15311115235,青海省,贵阳县
10003721,18585966831,香港特别行政区,桂芝县
10003722,18515472221,贵州省,太原市
10003723,13644763066,河南省,芳市
10003724,15129319331,江西省,东县
10003725,18250234203,山东省,深圳县
10003726,13055700872,北京市,太原县
10003727,15153710167,山东省,永安市
10003728,18122636045,宁夏回族自治区,汕尾县
10003729,14702888976,辽宁省,秀梅县
10003730,15557665679,江西省,银川市
10003731,18034077509,北京市,潮州县
10003732,18971622164,香港特别行政区,石家庄市
10003733,13573245436,贵州省,台北县
10003734,15112979702,贵州省,台北市
10003735,18194568554,浙江省,建县
10003736,13230303559,西藏自治区,北镇县
10003737,13545454723,安徽省,武汉县
10003738,18196668123,安徽省,林县
10003739,13459286829,陕西省,阜新县
10003740,13756470302,湖北省,大冶县
10003741,13939901964,内蒙古自治区,邯郸市
10003742,15719409629,澳门特别行政区,海口市
10003743,15599195618,安徽省,昆明县
10003744,15736686189,海南省,通辽市
10003745,18849710411,浙江省,勇县
10003746,13061666507,海南省,秀华县
10003747,15874125642,台湾省,建国县
10003748,13588862753,山东省,晨县
10003749,13522671118,陕西省,辽阳市
10003750,14773223870,浙江省,昆明市
10003751,15205155941,黑龙江省,海口县
10003752,14583419951,上海市,燕县
10003753,13855929172,新疆维吾尔自治区,六盘水县
10003754,15068021497,湖北省,上海县
10003755,15673828582,重庆市,关岭县
10003756,13267199447,广西壮族自治区,桂荣市
10003757,13420234473,广东省,沈阳市
10003758,18229451115,广西壮族自治区,涛县
10003759,18504312660,四川省,桂香市
10003760,18232925331,黑龙江省,波县
10003761,14567930429,天津市,武汉市
10003762,15950631846,黑龙江省,福州县
10003763,15838625266,安徽省,海口县
10003764,18546633235,河北省,桂兰县
10003765,13197193634,广西壮族自治区,洋县
10003766,13260195862,广东省,关岭市
10003767,15725752145,广西壮族自治区,玉县
10003768,13227408976,福建省,石家庄县
10003769,18995127058,浙江省,荆门县
10003770,15234127109,四川省,北京市
10003771,13458062835,江西省,婷婷市
10003772,15791881794,河北省,长沙县
10003773,13024440492,湖北省,红市
10003774,15929237605,山东省,兴城县
10003775,13721093280,新疆维吾尔自治区,北镇县
10003776,13884810414,澳门特别行政区,荆门县
10003777,13502300528,四川省,长沙县
10003778,13694735664,江西省,乌鲁木齐县
10003779,18948366478,北京市,丹县
10003780,15858755673,安徽省,洁县
10003781,18807288639,江西省,龙县
10003782,13758717028,四川省,贵阳县
10003783,13978727411,海南省,太原县
10003784,13123527745,甘肃省,凯市
10003785,13732957483,新疆维吾尔自治区,洋县
10003786,13067607717,新疆维吾尔自治区,长沙县
10003787,15915044212,辽宁省,杰市
10003788,15052963463,香港特别行政区,潜江市
10003789,13608066705,重庆市,桂花县
10003790,13611836774,湖北省,嘉禾县
10003791,14544626699,宁夏回族自治区,建华县
10003792,15149205321,香港特别行政区,淑英县
10003793,13101275593,澳门特别行政区,秀梅市
10003794,15127703437,澳门特别行政区,晨市
10003795,13292872743,天津市,六安市
10003796,18603635148,新疆维吾尔自治区,萍市
10003797,13804646362,重庆市,想市
10003798,15094791919,新疆维吾尔自治区,上海县
10003799,18684702587,湖北省,拉萨县
10003800,15869787949,江西省,齐齐哈尔市
10003801,15333713155,广东省,桂芳县
10003802,15723731624,河北省,哈尔滨县
10003803,18084718346,内蒙古自治区,郑州市
10003804,18014144804,香港特别行政区,荣市
10003805,18524075438,湖南省,潮州县
10003806,13633591468,吉林省,太原县
10003807,13107328228,澳门特别行政区,桂英市
10003808,13398027281,湖北省,英县
10003809,18062709412,澳门特别行政区,健县
10003810,18684176736,天津市,杰县
10003811,15081308592,黑龙江省,云市
10003812,13182222303,上海市,娟市
10003813,14555031290,海南省,博市
10003814,18873426546,山东省,潜江县
10003815,13216050481,北京市,婷市
10003816,15938949832,河南省,鑫市
10003817,15185695407,湖北省,银川县
10003818,13766305309,湖南省,桂芝县
10003819,18739830274,广东省,凯县
10003820,13730991683,陕西省,汕尾市
10003821,13655199199,山东省,璐县
10003822,15957058016,北京市,济南市
10003823,15077283899,天津市,大冶市
10003824,13082526161,云南省,颖市
10003825,13093378164,内蒙古自治区,成都县
10003826,18521475131,湖北省,浩县
10003827,13362270114,西藏自治区,贵阳县
10003828,15560573718,北京市,成市
10003829,13115153248,天津市,霞市
10003830,18904575952,江苏省,哈尔滨县
10003831,13454611599,浙江省,澳门县
10003832,15171004294,黑龙江省,巢湖市
10003833,13792509123,河北省,沈阳市
10003834,15541585676,北京市,沈阳县
10003835,15031042113,福建省,东莞市
10003836,15555893569,黑龙江省,健市
10003837,13120890947,四川省,长春县
10003838,13244897976,福建省,六安县
10003839,18875726230,香港特别行政区,建平县
10003840,13710498550,新疆维吾尔自治区,台北县
10003841,13543469180,河北省,莹市
10003842,18033454236,重庆市,晨县
10003843,13133371610,澳门特别行政区,香港市
10003844,18692886821,天津市,丽娟县
10003845,18078153722,浙江省,宜都县
10003846,15517361978,内蒙古自治区,杭州市
10003847,13854607044,吉林省,亮市
10003848,13714285113,福建省,合肥市
10003849,14580107349,广东省,小红县
10003850,18608410893,山西省,倩市
10003851,14558292095,黑龙江省,成县
10003852,18045581849,澳门特别行政区,香港市
10003853,13299227118,江苏省,梧州县
10003854,13962288017,四川省,坤市
10003855,13658228564,新疆维吾尔自治区,昆明县
10003856,18031378000,香港特别行政区,莹县
10003857,13648106046,河北省,丽娟县
10003858,15031395363,天津市,西宁县
10003859,18047985247,山东省,楠市
10003860,15220197746,四川省,东莞县
10003861,13704177707,山西省,桂珍市
10003862,15799938320,河南省,兰州县
10003863,15228147773,吉林省,健市
10003864,13647138660,海南省,澳门市
10003865,18268737593,四川省,丹丹市
10003866,15745083923,云南省,沈阳市
10003867,18650861784,香港特别行政区,太原县
10003868,18206181238,河北省,欢市
10003869,15358234175,福建省,金凤县
10003870,15108310758,台湾省,阜新市
10003871,14721579125,江苏省,瑞市
10003872,15156429216,广西壮族自治区,南昌县
10003873,18761740637,北京市,桂荣市
10003874,13656728506,山西省,建军县
10003875,18873260623,重庆市,平市
10003876,13490359377,宁夏回族自治区,阜新市
10003877,13428894857,西藏自治区,丽华县
10003878,15985381408,重庆市,淮安县
10003879,13359019481,辽宁省,关岭市
10003880,14599811091,重庆市,博市
10003881,15057262506,宁夏回族自治区,石家庄市
10003882,13387399475,河南省,秀兰县
10003883,13513847513,新疆维吾尔自治区,荆门县
10003884,18870513179,内蒙古自治区,永安市
10003885,18131274732,广西壮族自治区,南昌市
10003886,13452407560,河南省,莉县
10003887,14516803257,西藏自治区,金凤县
10003888,18527659318,澳门特别行政区,海口市
10003889,15201161611,宁夏回族自治区,斌市
10003890,18864861371,内蒙古自治区,东市
10003891,18262572539,黑龙江省,深圳市
10003892,14523260343,广东省,惠州市
10003893,13639355827,广西壮族自治区,合肥市
10003894,15509381185,上海市,上海市
10003895,15054531832,上海市,台北县
10003896,14732580364,青海省,玲市
10003897,15356748643,山东省,西宁县
10003898,15371113425,天津市,合肥市
10003899,14520680828,福建省,辽阳市
10003900,18633721561,北京市,济南县
10003901,13662587558,天津市,龙县
10003902,15348724458,陕西省,六安县
10003903,14548233337,山东省,凤英市
10003904,13359856656,浙江省,齐齐哈尔县
10003905,13843880321,黑龙江省,兴安盟市
10003906,15100594496,河南省,淑华市
10003907,14758092538,四川省,艳市
10003908,14595667792,台湾省,重庆市
10003909,15629003881,宁夏回族自治区,呼和浩特市
10003910,14560041865,重庆市,静县
10003911,13827307919,湖南省,嘉禾市
10003912,13717197303,青海省,博市
10003913,18113383452,北京市,太原市
10003914,15318934242,广东省,洋市
10003915,18920585458,吉林省,广州县
10003916,18927205801,贵州省,关岭县
10003917,15177711360,福建省,秀荣县
10003918,18837950115,青海省,沈阳市
10003919,13380843799,青海省,小红县
10003920,15808946840,云南省,博县
10003921,18058533338,湖南省,杨县
10003922,15802544020,山东省,成都县
10003923,18718229208,云南省,哈尔滨县
10003924,14738790415,重庆市,桂英市
10003925,18985652947,澳门特别行政区,淑珍县
10003926,13345792356,江西省,瑞市
10003927,13494559076,江西省,北京县
10003928,18077161809,山东省,红梅县
10003929,18660627847,新疆维吾尔自治区,阜新市
10003930,14554511877,重庆市,深圳市
10003931,18910127846,内蒙古自治区,瑜县
10003932,13999588626,江西省,建军县
10003933,13968662191,湖北省,丽娟市
10003934,15903634726,宁夏回族自治区,霞市
10003935,18595172563,河南省,慧市
10003936,13300081834,台湾省,银川市
10003937,13265837624,海南省,惠州市
10003938,18284806197,山西省,台北市
10003939,13148563800,浙江省,济南市
10003940,13147965944,黑龙江省,辛集市
10003941,13646977675,重庆市,秀英市
10003942,15251494705,北京市,兴城县
10003943,13320045082,香港特别行政区,阜新县
10003944,15759414470,甘肃省,宁市
10003945,18083276976,辽宁省,汕尾市
10003946,18892577253,湖南省,六安县
10003947,18662634794,吉林省,倩县
10003948,15878062915,安徽省,龙县
10003949,14746263076,陕西省,兴城市
10003950,15574397073,陕西省,西安市
10003951,15820408904,广西壮族自治区,楠县
10003952,13725749369,西藏自治区,凤英县
10003953,15692897140,山西省,广州县
10003954,18841306039,福建省,巢湖市
10003955,18549417580,山东省,阳市
10003956,13040602373,湖北省,石家庄县
10003957,18682856165,云南省,燕市
10003958,15359400760,湖南省,俊市
10003959,13407613301,海南省,兰州市
10003960,18580286002,江苏省,上海市
10003961,15027040624,湖北省,辛集市
10003962,13642502517,澳门特别行政区,晨市
10003963,13762405833,广西壮族自治区,佳市
10003964,13869055637,云南省,呼和浩特市
10003965,13345263350,浙江省,兴城市
10003966,13576786608,河北省,海口市
10003967,18244848235,甘肃省,辛集市
10003968,15063994220,宁夏回族自治区,丽娟市
10003969,13105977626,青海省,欢县
10003970,13368000137,山西省,合肥市
10003971,13239914670,澳门特别行政区,英县
10003972,15514156351,青海省,杰县
10003973,14595981255,辽宁省,利县
10003974,13178160948,浙江省,海门县
10003975,13504186413,湖南省,玉兰市
10003976,18709942968,云南省,银川市
10003977,15398321458,四川省,上海县
10003978,13397515153,黑龙江省,建军市
10003979,13805975188,新疆维吾尔自治区,昆明县
10003980,18071331521,贵州省,柳州县
10003981,13971575957,台湾省,俊市
10003982,15649274362,天津市,贵阳市
10003983,18832090068,西藏自治区,重庆市
10003984,13675602214,陕西省,惠州县
10003985,15181090187,甘肃省,贵阳市
10003986,18892377695,四川省,雪梅县
10003987,13564332516,云南省,辛集县
10003988,13843191309,浙江省,玉兰县
10003989,13196871775,台湾省,合山市
10003990,15936262412,香港特别行政区,拉萨市
10003991,15604833008,江西省,洋县
10003992,13091050347,福建省,桂芝市
10003993,14506145673,吉林省,重庆县
10003994,15701870450,四川省,通辽市
10003995,14766797907,新疆维吾尔自治区,宁德县
10003996,14783781463,河南省,楠县
10003997,14509311007,四川省,建军市
10003998,15842554405,辽宁省,建军县
10003999,18181095013,吉林省,齐齐哈尔县
10004000,15151159656,山西省,六安市
10004001,13681156978,天津市,成市
10004002,15007476805,上海市,昆明县
10004003,18152863263,上海市,秀英县
10004004,18756995150,青海省,佛山县
10004005,13963148792,山东省,丽丽县
10004006,14721021600,贵州省,济南市
10004007,18662460449,内蒙古自治区,彬县
10004008,15217909650,北京市,合肥县
10004009,14541789007,江苏省,娟市
10004010,18987373711,山东省,张家港县
10004011,13290956763,上海市,玉梅县
10004012,13615320039,江西省,梅县
10004013,18721436398,甘肃省,帅市
10004014,13247083355,云南省,建军县
10004015,13958735468,江西省,长春市
10004016,15860492068,宁夏回族自治区,济南市
10004017,18603392849,辽宁省,健县
10004018,18590656075,西藏自治区,玉梅市
10004019,18017000472,新疆维吾尔自治区,坤市
10004020,18036291734,黑龙江省,佛山市
10004021,15669714531,河北省,昆明县
10004022,13646193684,河南省,东县
10004023,15902474798,吉林省,福州县
10004024,18802558167,台湾省,健市
10004025,14773240108,山东省,佳市
10004026,15288180316,云南省,重庆县
10004027,18783580131,山东省,婷县
10004028,13275759736,河北省,敏市
10004029,15302863245,福建省,超县
